"","feature","EM-Percentile-tos-585","EM-Percentile-tos-245","EM-Percentile-tos-126"
"1458","Ceratosoma_trilobatum",58.864426419467,55.2723059096176,61.9930475086906
"1459","Cercamia_cladara",79.0343074968234,78.7801778907243,78.9072426937738
"1460","Cercamia_eremia",66.8430335097002,62.3456790123457,65.9611992945326
"1461","Cerithium_alveolus",73.286467486819,71.3532513181019,73.286467486819
"1462","Cerithium_atromarginatum",68.9328063241107,65.6126482213439,68.8537549407115
"1463","Cerithium_balteatum",64.55078125,59.5703125,65.4296875
"1464","Cerithium_citrinum",64.1325536062378,60.4288499025341,65.009746588694
"1465","Cerithium_claviforme",68.2882882882883,62.7027027027027,66.5765765765766
"1466","Cerithium_columna",69.5719844357977,66.5369649805447,68.9494163424124
"1467","Cerithium_coralium",58.6397058823529,53.6764705882353,62.3161764705882
"1468","Cerithium_dialeucum",69.271523178808,65.7615894039735,68.8079470198676
"1469","Cerithium_echinatum",69.5282289249807,66.5119876256767,68.7548337200309
"1470","Cerithium_egenum",69.0251572327044,66.0377358490566,68.6320754716981
"1471","Cerithium_interstriatum",69.6895424836601,66.6666666666667,69.5261437908497
"1472","Cerithium_lifuense",65.7013574660633,61.6289592760181,65.7013574660633
"1473","Cerithium_lissum",60.7442977190876,57.5030012004802,63.9855942376951
"1474","Cerithium_munitum",66.2257495590829,62.6102292768959,66.2257495590829
"1475","Cerithium_nesioticum",69.4794952681388,66.2460567823344,68.8485804416404
"1476","Cerithium_nodulosum",69.8282300224048,66.9902912621359,69.0814040328603
"1477","Cerithium_ophioderma",68.5794261721483,65.9202239328202,68.8593421973408
"1478","Cerithium_pacificum",68.0658436213992,65.2674897119342,68.9711934156379
"1479","Cerithium_punctatum",68.4466019417476,65.0485436893204,67.8802588996764
"1480","Cerithium_rostratum",67.005076142132,62.8595600676819,66.4128595600677
"1481","Cerithium_salebrosum",68.1364392678869,65.3078202995008,67.8868552412646
"1482","Cerithium_scabridum",64.7398843930636,61.3680154142582,64.4508670520231
"1483","Cerithium_tenellum",64.8467432950192,61.0153256704981,65.7088122605364
"1484","Cerithium_zebrum",69.188767550702,66.1466458658346,68.798751950078
"1485","Cerithium_zonatum",68.4670373312153,65.2104845115171,69.0230341540905
"1486","Cervicornia_cuspidifera",65.230166503428,60.7247796278159,64.9363369245837
"1487","Cervimunida_princeps",65.9770114942529,60.2298850574713,73.5632183908046
"1488","Cetorhinus_maximus",51.4051522248244,48.9461358313817,79.03981264637
"1489","Cetoscarus_ocellatus",66.8695652173913,62.5217391304348,66
"1490","Cetostoma_regani",59.4865151336709,57.4520080084796,56.4686138264044
"1491","Chaceon_bicolor",66.9047619047619,70,72.5
"1492","Chaenophryne_ramifera",61.2016618728028,69.5589645254075,64.189837008629
"1493","Chaetaster_moorei",71.8181818181818,67.9545454545455,75.2272727272727
"1494","Chaetodon_aureofasciatus",60,52.3232323232323,59.3939393939394
"1495","Chaetodon_auriga",69.8830409356725,67.3245614035088,69.5906432748538
"1496","Chaetodon_baronessa",64.0163098878695,58.6136595310907,64.6279306829766
"1497","Chaetodon_bennetti",67.5446049277825,64.2310960067969,67.1197960917587
"1498","Chaetodon_citrinellus",66.6949872557349,63.7213254035684,66.6100254885302
"1499","Chaetodon_collare",59.2592592592593,56.2169312169312,61.9047619047619
"1500","Chaetodon_decussatus",56.8571428571429,53.7142857142857,60.1428571428571
"1501","Chaetodon_ephippium",68.2362330407023,65.0438946528332,67.5977653631285
"1502","Chaetodon_flavirostris",79.3617021276596,78.936170212766,76.5957446808511
"1503","Chaetodon_guentheri",66.6964285714286,63.75,67.5892857142857
"1504","Chaetodon_kleinii",69.6335078534031,66.7913238593867,69.3343305908751
"1505","Chaetodon_lineolatus",69.8049764626765,66.240753194351,69.3342299932751
"1506","Chaetodon_lunula",69.8013245033113,66.3576158940397,69.4701986754967
"1507","Chaetodon_lunulatus",68.0387409200969,64.8103309120258,67.635189669088
"1508","Chaetodon_melannotus",68.8694267515924,65.6847133757962,68.8694267515924
"1509","Chaetodon_mertensii",70.6936866718628,67.9657053780203,70.4598597038192
"1510","Chaetodon_meyeri",65.2550529355149,59.8652550529355,66.121270452358
"1511","Chaetodon_ornatissimus",69.0937257939582,66.1502711076685,68.4740511231603
"1512","Chaetodon_oxycephalus",60.2631578947368,55.921052631579,62.7631578947368
"1513","Chaetodon_pelewensis",74.5033112582781,70.8609271523179,70.5298013245033
"1514","Chaetodon_plebeius",70.4446381865737,67.0444638186574,69.9215344376635
"1515","Chaetodon_punctatofasciatus",66.3992869875223,61.8538324420677,65.24064171123
"1516","Chaetodon_quadrimaculatus",69.6060037523452,68.6679174484053,69.3245778611632
"1517","Chaetodon_rafflesii",66.9844020797227,62.738301559792,66.8977469670711
"1518","Chaetodon_reticulatus",69.4625407166124,67.5081433224756,69.1368078175896
"1519","Chaetodon_semeion",67.4005080440305,62.8281117696867,66.4690939881456
"1520","Chaetodon_speculum",64.4941634241245,60.408560311284,65.1750972762646
"1521","Chaetodon_trifascialis",66.6955017301038,62.9757785467128,66.0034602076124
"1522","Chaetodon_ulietensis",68.8442211055276,65.9966499162479,68.5929648241206
"1523","Chaetodon_unimaculatus",68.0445151033386,65.1033386327504,67.5675675675676
"1524","Chaetodon_vagabundus",69.3084693084693,66.2004662004662,68.6091686091686
"1525","Chaetodon_xanthurus",59.2783505154639,56.3573883161512,65.1202749140894
"1526","Chaetodontoplus_conspicillatus",72.3214285714286,70.0892857142857,78.5714285714286
"1527","Chaetodontoplus_melanosoma",57.3268921095008,53.4621578099839,60.3864734299517
"1528","Chaetodontoplus_personifer",53.0516431924883,51.6431924882629,61.2676056338028
"1529","Chaetopterus_variopedatus",72.5,69,75.4375
"1530","Chalixodytes_tauensis",76.099706744868,74.0469208211144,76.099706744868
"1531","Chama_asperella",70.2956989247312,66.9354838709677,70.0268817204301
"1532","Chama_brassica",65.564738292011,62.7180899908173,67.4931129476584
"1533","Chama_croceata",68.6274509803922,65.359477124183,69.281045751634
"1534","Chama_fibula",63.7080867850099,60.5522682445759,67.4556213017752
"1535","Chama_lazarus",62.593783494105,58.7352625937835,63.0225080385852
"1536","Chama_limbula",70.0272479564033,66.6893732970027,69.8910081743869
"1537","Chama_pacifica",68.6507936507936,65.3968253968254,68.8888888888889
"1538","Chama_sinuosa",66.2629757785467,62.1107266435986,66.0899653979239
"1539","Champia_parvula",65.3136531365314,61.3468634686347,65.0369003690037
"1540","Champsodon_atridorsalis",57.9918032786885,54.0983606557377,67.0081967213115
"1541","Champsodon_capensis",34.0732519422863,30.4106548279689,39.4561598224195
"1542","Champsodon_longipinnis",41.5664690939881,38.6198137171888,41.9475021168501
"1543","Champsodon_nudivittis",48.6879130946928,42.7786139650546,47.2024082193574
"1544","Champsodon_sagittus",60.5546995377504,57.9352850539291,67.7966101694915
"1545","Champsodon_vorax",60.1526717557252,56.6412213740458,64.2748091603054
"1546","Channomuraena_vittata",60.650406504065,57.3983739837398,64.5528455284553
"1547","Chanos_chanos",68.5051958433253,65.3077537969624,68.8249400479616
"1548","Charonia_lampas",63.768115942029,69.5652173913043,62.3188405797101
"1549","Charonia_tritonis",69.0993788819876,66.3819875776398,68.8664596273292
"1550","Charybdis_annulata",63.8737758433079,61.9151251360174,66.3764961915125
"1551","Charybdis_erythrodactyla",66.4107485604606,61.8042226487524,66.6986564299424
"1552","Charybdis_feriatus",56.0490045941807,51.7611026033691,58.95865237366
"1553","Charybdis_hawaiensis",68.3348498635123,66.5150136487716,68.5168334849863
"1554","Charybdis_hellerii",57.0093457943925,54.4726301735648,60.347129506008
"1555","Charybdis_natator",55.8173784977909,53.019145802651,59.2047128129602
"1556","Charybdis_obtusifrons",69.8596201486375,66.5565648224608,70.0247729149463
"1557","Charybdis_orientalis",60.3665521191294,57.2737686139748,63.2302405498282
"1558","Chauliodus_sloani",57.6459865894148,54.9443395612265,53.726970900332
"1559","Chaunacops_spinosus",57.8358208955224,58.2089552238806,79.8507462686567
"1560","Chaunax_breviradius",63.5197066911091,57.1952337305225,65.4445462878093
"1561","Cheilinus_chlorourus",68.8783570300158,65.6398104265403,68.1674565560822
"1562","Cheilinus_fasciatus",66.5239726027397,62.2431506849315,66.6952054794521
"1563","Cheilinus_oxycephalus",68.1255161023947,64.3270024772915,67.6300578034682
"1564","Cheilinus_trilobatus",69.0625,66.40625,68.671875
"1565","Cheilinus_undulatus",66.921768707483,62.5850340136054,66.5816326530612
"1566","Cheilio_inermis",69.6115765422696,66.8697638994669,68.9261233815689
"1567","Cheilodactylus_francisi",63.7931034482759,63.7931034482759,67.2413793103448
"1568","Cheilodactylus_vittatus",75.6521739130435,73.0434782608696,75.6521739130435
"1569","Cheilodipterus_alleni",57.5671852899576,53.8896746817539,60.3960396039604
"1570","Cheilodipterus_artus",69.2139737991266,64.5560407569141,68.8500727802038
"1571","Cheilodipterus_isostigmus",57.3793103448276,52,60.8275862068966
"1572","Cheilodipterus_macrodon",69.5223654283548,66.9446550416983,68.9916603487491
"1573","Cheilodipterus_parazonatus",64.021164021164,53.1746031746032,65.8730158730159
"1574","Cheilodipterus_quinquelineatus",69.2012288786482,66.5898617511521,68.7403993855607
"1575","Cheilodipterus_singapurensis",57.8347578347578,52.991452991453,60.5413105413105
"1576","Cheilopogon_abei",58.3109919571046,54.4235924932976,61.3941018766756
"1577","Cheilopogon_arcticeps",58.3102493074792,54.2936288088643,61.3573407202216
"1578","Cheilopogon_atrisignis",56.7431131318534,53.9983952928591,52.8918159935812
"1579","Cheilopogon_cyanopterus",53.5712645262046,47.1177254145423,47.7332230949428
"1580","Cheilopogon_dorsomacula",62.5717566016074,57.8645235361653,62.6865671641791
"1581","Cheilopogon_furcatus",59.5989811633693,56.9156498045255,56.015282549461
"1582","Cheilopogon_hubbsi",71.4285714285714,68.3333333333333,80
"1583","Cheilopogon_intermedius",65.3587443946188,61.7713004484305,64.6860986547085
"1584","Cheilopogon_katoptron",55.6221889055472,52.023988005997,58.9205397301349
"1585","Cheilopogon_nigricans",44.8202315661182,40.5621572212066,44.3631931748934
"1586","Cheilopogon_rapanouiensis",81.7109144542773,81.1209439528024,74.0412979351032
"1587","Cheilopogon_spilonotopterus",37.904366688673,35.6597189474677,43.6197302650193
"1588","Cheilopogon_spilopterus",68.3306055646481,64.8117839607201,68.657937806874
"1589","Cheilopogon_suttoni",68.3996750609261,64.9878147847279,68.8058489033306
"1590","Cheilopogon_unicolor",68.2539682539683,64.9958228905597,67.9197994987469
"1591","Cheiloprion_labiatus",57.6592082616179,52.8399311531842,61.1015490533563
"1592","Chelarctus_aureus",65.9045725646123,58.648111332008,63.4194831013916
"1593","Chelarctus_cultrifer",63.0929791271347,58.7286527514231,64.9905123339658
"1594","Chelidonichthys_kumu",64.6511627906977,65.5813953488372,81.3953488372093
"1595","Chelidonura_amoena",62.7497062279671,60.2820211515864,65.3349001175088
"1596","Chelidonura_electra",62.6992561105207,58.6609989373007,63.7619553666312
"1597","Chelidonura_hirundinina",65.1384909264565,60.5539637058262,64.8519579751671
"1598","Chelidonura_tsurugensis",65.2818991097923,59.4955489614243,64.8367952522255
"1599","Chelidoperca_hirundinacea",59.2696629213483,53.7921348314607,62.5
"1600","Chelidoperca_lecromi",80.635838150289,74.5664739884393,73.9884393063584
"1601","Chelidoperca_margaritifera",66.5794066317627,61.8673647469459,65.8813263525306
"1602","Chelidoperca_pleurospilus",65.6298600311042,59.4867807153966,65.9409020217729
"1603","Chelidoperca_tosaensis",56.3758389261745,48.993288590604,58.3892617449664
"1604","Chelmon_rostratus",56.9602272727273,53.6931818181818,60.2272727272727
"1605","Chelonaplysilla_aurea",74.7311827956989,76.6129032258064,76.6129032258064
"1606","Chelonaplysilla_erecta",65.5511811023622,61.5157480314961,65.5511811023622
"1607","Chelonia_mydas",69.5568400770713,66.1528580603725,68.9145793192036
"1608","Chelonibia_caretta",65.82995951417,61.8623481781377,65.82995951417
"1609","Chelonibia_patula",65.8360128617363,61.4951768488746,66.0771704180064
"1610","Chelonibia_testudinaria",66.1812297734628,61.8932038834951,66.2621359223301
"1611","Chelophyes_appendiculata",72.2878021360315,68.9151208544126,72.2878021360315
"1612","Chelophyes_contorta",65.1462994836489,61.9621342512909,66.9535283993115
"1613","Chelycypraea_testudinaria",64.6288209606987,59.2139737991266,65.8515283842795
"1614","Chelyonotus_nigra",64.2,60.9,64.2
"1615","Cheramus_propinquus",68.1318681318681,63.003663003663,67.1245421245421
"1616","Cheroscorpaena_tridactyla",57.6344086021505,51.1827956989247,61.0752688172043
"1617","Chicomurex_superbus",65.6203288490284,60.6875934230194,65.6203288490284
"1618","Chicoreus_aculeatus",64.9155722326454,61.1632270168856,65.6660412757974
"1619","Chicoreus_axicornis",56.6013071895425,52.9411764705882,59.6078431372549
"1620","Chicoreus_banksii",65.4411764705882,61.3970588235294,66.3602941176471
"1621","Chicoreus_brunneus",68.3912691996766,64.9959579628133,68.8763136620857
"1622","Chicoreus_capucinus",56.0869565217391,52.8985507246377,59.2753623188406
"1623","Chicoreus_microphyllus",64.1732283464567,60.0393700787402,65.255905511811
"1624","Chicoreus_nobilis",66.6666666666667,62.7045650301464,66.7527993109389
"1625","Chicoreus_palmarosae",63.7007077856421,59.7573306370071,64.4084934277048
"1626","Chicoreus_ramosus",69.0603514132926,65.9281894576012,68.9839572192513
"1627","Chicoreus_rossiteri",66.4819944598338,61.0341643582641,66.3896583564174
"1628","Chicoreus_territus",69.1099476439791,63.8743455497382,72.5130890052356
"1629","Chicoreus_torrefactus",65.180265654649,61.100569259962,65.8444022770398
"1630","Chiloconger_dentatus",67.5324675324675,61.038961038961,72.7272727272727
"1631","Chiloconger_philippinensis",53.4883720930233,77.9069767441861,82.5581395348837
"1632","Chilomycterus_reticulatus",70.6983441324694,67.2426205903528,70.1223902087833
"1633","Chilorhinus_platyrhynchus",67.6884838442419,62.8831814415907,67.7713338856669
"1634","Chimaera_phantasma",64.3478260869565,58.768115942029,67.3188405797102
"1635","Chiridius_poppei",100,100,57.1428571428571
"1636","Chirona_tenuis",65.8349328214971,61.0364683301344,66.3467690339091
"1637","Chiropsalmus_quadrumanus",66.3829787234042,62.5531914893617,65.9574468085106
"1638","Chirostylus_dolichopus",65.6786271450858,60.4524180967239,65.2886115444618
"1639","Chiroteuthis_mega",67.4698795180723,78.3132530120482,65.0602409638554
"1640","Chiroteuthis_veranyi",57.4942025672012,54.8028872848418,53.6695299996734
"1641","Chiton_hululensis",64.1584158415842,59.9009900990099,64.4554455445545
"1642","Chlamydella_favus",62.8679962013295,57.4548907882241,64.8622981956315
"1643","Chlamys_acroporicola",61.1111111111111,100,94.4444444444444
"1644","Chlamys_coruscans",70.2267739575713,66.861741038771,69.5683979517191
"1645","Chlamys_cristularis",68.7648456057007,70.1900237529691,86.3420427553444
"1646","Chlamys_gloriosa",52.2999520843316,46.4063248682319,49.8083373263057
"1647","Chlamys_irregularis",65.3247941445563,61.4821591948765,65.0503202195791
"1648","Chlamys_lentiginosa",60.4409857328145,56.0311284046693,62.6459143968872
"1649","Chlamys_lowei",55.6430446194226,64.8585593467483,58.9967920676582
"1650","Chlamys_porphyra",46.1538461538462,100,96.1538461538462
"1651","Chlamys_squamata",56.8253968253968,52.8571428571429,58.8888888888889
"1652","Chloeia_fusca",59.5641646489104,56.1743341404358,62.1065375302664
"1653","Chlorocurtis_jactans",66.033966033966,64.1358641358641,67.4325674325674
"1654","Chlorodesmis_fastigiata",65.8515283842795,62.4454148471616,65.764192139738
"1655","Chlorodesmis_hildebrandtii",66.5338645418327,63.4462151394422,66.4342629482072
"1656","Chlorodiella_laevissima",70.0816629547142,67.6317743132888,69.9331848552339
"1657","Chlorodiella_nigra",68.3912691996766,65.9660468876314,68.2295877122069
"1658","Chlorophthalmus_acutifrons",56.8181818181818,52.1818181818182,60.4545454545455
"1659","Chlorophthalmus_agassizi",68.9027099067081,65.6597067969791,68.0142159040427
"1660","Chlorophthalmus_nigromarginatus",58.5147247119078,50.9603072983355,60.3072983354674
"1661","Chlorophthalmus_proridens",96.6666666666667,96.6666666666667,93.3333333333333
"1662","Chlorotocella_gracilis",60.332541567696,57.2446555819477,63.3016627078385
"1663","Chlorotocoides_spinicauda",60.2722772277228,55.9405940594059,63.1188118811881
"1664","Chlorurus_bleekeri",63.5808748728383,59.5116988809766,64.9033570701933
"1665","Chlorurus_capistratoides",57.1637426900585,52.7777777777778,59.9415204678363
"1666","Chlorurus_frontalis",70.2446724546172,67.7190213101815,70.0078926598264
"1667","Chlorurus_gibbus",67.7284157585918,65.1299245599329,68.8181056160939
"1668","Chlorurus_japanensis",66.2162162162162,61.4414414414414,65.4054054054054
"1669","Chlorurus_microrhinos",67.8310316815597,64.0129975629569,67.0186839967506
"1670","Chlorurus_oedema",58.2995951417004,55.6005398110661,61.5384615384615
"1671","Chlorurus_sordidus",69.7932053175775,66.98670605613,69.1285081240768
"1672","Chlorurus_strongylocephalus",62.6799557032115,58.250276854928,63.344407530454
"1673","Choerodon_anchorago",64.3478260869565,60,64.6739130434783
"1674","Choerodon_cyanodus",52.8336380255942,50.6398537477148,57.2212065813528
"1675","Choerodon_fasciatus",65.8838071693449,63.0407911001236,69.344870210136
"1676","Choerodon_graphicus",70.1657458563536,67.6795580110497,74.8618784530387
"1677","Choerodon_jordani",67.3292999135696,63.4399308556612,66.637856525497
"1678","Choerodon_margaritiferus",66.7503136762861,63.7390213299875,69.5106649937265
"1679","Choerodon_robustus",60.8747044917258,56.5011820330969,63.2387706855792
"1680","Choerodon_schoenleinii",56.1781609195402,53.3045977011494,59.4827586206897
"1681","Choeroichthys_brachysoma",69.1464369616288,66.1707126076742,68.8332028191073
"1682","Choeroichthys_cinctus",66.9230769230769,63.4615384615385,66.4423076923077
"1683","Choeroichthys_sculptus",67.1028037383178,62.4299065420561,66.8224299065421
"1684","Choeroichthys_suillus",61.2244897959184,56.1224489795918,72.9591836734694
"1685","Chondrilla_australiensis",64.5873320537428,60.3646833013436,65.4510556621881
"1686","Chondrilla_euastra",83.6734693877551,68.8775510204082,70.9183673469388
"1687","Chondrilla_nucula",66.0818713450292,61.4035087719298,64.9122807017544
"1688","Chondrocidaris_brevispina",63.3572159672467,60.2865916069601,63.7666325486182
"1689","Chondrocladia_clavata",65.0202429149797,60.8097165991903,65.3441295546559
"1690","Chondrosia_chucalla",73.9811912225705,70.4075235109718,73.730407523511
"1691","Chondrosia_corticata",74.1965973534972,70.6049149338374,74.1020793950851
"1692","Chondrosia_reniformis",52.2727272727273,63.6363636363636,47.7272727272727
"1693","Choriaster_granulatus",63.7755102040816,59.0816326530612,64.5918367346939
"1694","Chorisquilla_excavata",73.6434108527132,73.7984496124031,76.1240310077519
"1695","Chorisquilla_hystrix",64.8269410664172,60.9915809167446,66.510757717493
"1696","Chorisquilla_pococki",56.2130177514793,52.2189349112426,59.1715976331361
"1697","Chorisquilla_spinosissima",65.9875996457042,62.2674933569531,65.9875996457042
"1698","Chorisquilla_tuberculata",64.8598130841121,61.4953271028037,66.0747663551402
"1699","Chorisquilla_tweediei",80.8049535603715,78.0185758513932,80.4953560371517
"1700","Chromatonema_rubrum",92.5373134328358,96.2686567164179,92.5373134328358
"1701","Chromis_abyssus",88.2352941176471,73.5294117647059,81.6176470588235
"1702","Chromis_acares",70.0704225352113,68.3978873239437,70.0704225352113
"1703","Chromis_agilis",71.9047619047619,69.7142857142857,72.1904761904762
"1704","Chromis_alpha",68.1481481481482,64.6296296296296,66.9444444444444
"1705","Chromis_amboinensis",67.2382671480144,63.6281588447653,67.2382671480144
"1706","Chromis_analis",68.3734939759036,63.855421686747,68.3734939759036
"1707","Chromis_atripectoralis",69.4099378881988,66.2267080745342,68.555900621118
"1708","Chromis_atripes",66.1751152073733,62.4884792626728,65.8986175115207
"1709","Chromis_axillaris",69.5464362850972,66.7386609071274,73.4341252699784
"1710","Chromis_bami",79.2569659442725,78.328173374613,80.8049535603715
"1711","Chromis_brevirostris",85.6,85.3333333333333,77.0666666666667
"1712","Chromis_caudalis",63.0434782608696,60.024154589372,64.3719806763285
"1713","Chromis_chrysura",71.280724450194,68.0465717981889,73.2212160413972
"1714","Chromis_cinerascens",55.3223388305847,52.023988005997,58.4707646176912
"1715","Chromis_delta",66.3908996897622,61.8407445708376,66.5977249224405
"1716","Chromis_earina",74.6924428822496,66.2565905096661,70.4745166959578
"1717","Chromis_elerae",66.1052631578947,61.7894736842105,66.5263157894737
"1718","Chromis_flavomaculata",70.6666666666667,67.4666666666667,73.4666666666667
"1719","Chromis_fumea",65.9183673469388,62.0408163265306,67.5510204081633
"1720","Chromis_iomelas",77.2988505747126,74.2816091954023,74.4252873563218
"1721","Chromis_lepidolepis",67.0376712328767,62.6712328767123,66.3527397260274
"1722","Chromis_leucura",70.877531340405,67.0202507232401,70.3953712632594
"1723","Chromis_lineata",58.0589254766031,49.3934142114385,58.0589254766031
"1724","Chromis_margaritifer",68.2565789473684,65.1315789473684,67.5986842105263
"1725","Chromis_nitida",72.7272727272727,90.9090909090909,90.9090909090909
"1726","Chromis_opercularis",64.1658440276407,60.1184600197433,65.6465942744324
"1727","Chromis_ovatiformes",56.140350877193,53.2163742690059,59.7953216374269
"1728","Chromis_retrofasciata",65.1858567543064,60.9247506799637,66.0924750679964
"1729","Chromis_scotochiloptera",54.4954128440367,50.2752293577982,58.1651376146789
"1730","Chromis_ternatensis",68.352365415987,65.415986949429,68.352365415987
"1731","Chromis_vanderbilti",66.1319073083779,62.1212121212121,65.6862745098039
"1732","Chromis_viridis",69.2248062015504,66.4341085271318,68.9147286821705
"1733","Chromis_weberi",68.9766317485898,65.6728444802579,69.2989524576954
"1734","Chromis_xanthochira",53.6209553158706,50.231124807396,59.1679506933744
"1735","Chromis_xanthura",67.2297297297297,64.3581081081081,66.8918918918919
"1736","Chromodoris_albopunctata",61.0549943883277,57.5757575757576,62.5140291806959
"1737","Chromodoris_annae",57.8260869565217,53.768115942029,60.8695652173913
"1738","Chromodoris_coi",58.1521739130435,54.3478260869565,61.5489130434783
"1739","Chromodoris_colemani",60.1694915254237,55.8111380145278,61.9854721549637
"1740","Chromodoris_collingwoodi",63.1525076765609,59.1606960081883,63.971340839304
"1741","Chromodoris_daphne",53.0516431924883,44.6009389671362,56.1032863849765
"1742","Chromodoris_geometrica",62.4591947769314,58.4330794341676,63.5473340587595
"1743","Chromodoris_lineolata",58.898847631242,55.4417413572343,61.5877080665813
"1744","Chromodoris_lochi",67.0731707317073,63.5017421602787,67.4216027874565
"1745","Chromodoris_sinensis",65.9498207885305,61.5591397849462,66.3082437275986
"1746","Chromodoris_tinctoria",71.5719063545151,68.2274247491639,76.9230769230769
"1747","Chrysaora_quinquecirrha",65.6987295825771,61.7059891107078,66.4246823956443
"1748","Chrysiptera_biocellata",69.4701429772918,66.3582842724979,69.5542472666106
"1749","Chrysiptera_brownriggii",66.7259786476868,61.6548042704626,65.9252669039146
"1750","Chrysiptera_caeruleolineata",65.2763295099061,60.7924921793535,64.963503649635
"1751","Chrysiptera_cyanea",65.5924170616114,60.5687203791469,64.9289099526066
"1752","Chrysiptera_flavipinnis",62.4500665778961,60.9853528628495,66.9773635153129
"1753","Chrysiptera_glauca",65.8351409978308,62.2559652928417,66.8112798264642
"1754","Chrysiptera_hemicyanea",57.6976421636616,54.6463245492372,61.0263522884882
"1755","Chrysiptera_oxycephala",54.7717842323651,51.0373443983402,61.8257261410788
"1756","Chrysiptera_rex",63.9546858908342,59.9382080329557,64.9845520082389
"1757","Chrysiptera_rollandi",66.9937555753791,63.871543264942,68.064228367529
"1758","Chrysiptera_starcki",71.519659936238,68.9691817215728,72.6886291179596
"1759","Chrysiptera_talboti",62.4588364434687,58.2875960482986,63.3369923161361
"1760","Chrysiptera_taupou",77.4859287054409,75.609756097561,75.234521575985
"1761","Chrysiptera_tricincta",67.9454390451833,64.535379369139,67.8601875532822
"1762","Chrysiptera_unimaculata",61.3915416098226,57.5716234652115,62.8922237380628
"1763","Chrysochir_aureus",59.0163934426229,55.1912568306011,64.4808743169399
"1764","Chrysopetalum_debile",66.8679896462468,62.8127696289905,67.1268334771355
"1765","Chrysostoma_paradoxum",64.6110056925996,60.6261859582543,65.3700189753321
"1766","Chtenopteryx_sicula",58.7040618955513,55.7091158669745,54.8043925875086
"1767","Chthamalus_malayensis",60.5780346820809,56.7630057803468,62.5433526011561
"1768","Ciliopagurus_alcocki",73.356401384083,69.8961937716263,75.7785467128028
"1769","Ciliopagurus_krempfi",69.987922705314,66.0628019323672,69.0217391304348
"1770","Ciliopagurus_pacificus",76.4666666666667,76,75.0666666666667
"1771","Ciliopagurus_strigatus",70.0290275761974,66.9085631349782,69.66618287373
"1772","Cilunculus_australiensis",61.0738255033557,54.3624161073826,69.7986577181208
"1773","Cilunculus_compactus",76.8160741885626,73.7248840803709,82.9984544049459
"1774","Cinachyrella_australiensis",59.4555873925501,57.3065902578797,63.7535816618911
"1775","Cinachyrella_schulzei",62.1134020618557,58.3762886597938,63.1443298969072
"1776","Cinachyrella_tarentina",64.6141215106732,60.8374384236453,65.0246305418719
"1777","Cinachyrella_tenuiviolacea",77.9735682819383,73.568281938326,76.2114537444934
"1778","Cinetorhynchus_concolor",67.3702726473175,65.7871591908531,67.6341248900616
"1779","Cinetorhynchus_hendersoni",68.4466019417476,66.1003236245955,68.3656957928803
"1780","Cinetorhynchus_hiatti",76.0240963855422,75.7831325301205,76.5060240963855
"1781","Cinetorhynchus_reticulatus",69.1943127962085,65.955766192733,68.4834123222749
"1782","Cinetorhynchus_striatus",72.1910112359551,73.5955056179775,76.9662921348315
"1783","Ciona_intestinalis",44,88,48
"1784","Circe_scripta",58.3444592790387,55.4072096128171,61.2817089452603
"1785","Cirratulus_cirratus",69.5652173913043,91.304347826087,82.6086956521739
"1786","Cirrhigaleus_barbifer",66.4197530864197,60.7407407407407,65.1234567901235
"1787","Cirrhilabrus_balteatus",48.6486486486487,75.6756756756757,72.972972972973
"1788","Cirrhilabrus_bathyphilus",82.1243523316062,76.9430051813471,75.9067357512953
"1789","Cirrhilabrus_beauperryi",57.9320113314448,53.8243626062323,60.6232294617564
"1790","Cirrhilabrus_condei",57.7220077220077,49.034749034749,58.6872586872587
"1791","Cirrhilabrus_exquisitus",65.1955867602808,61.283851554664,65.6970912738215
"1792","Cirrhilabrus_johnsoni",59.8039215686275,76.4705882352941,81.3725490196078
"1793","Cirrhilabrus_katherinae",65.0193798449613,60.9496124031008,65.3100775193798
"1794","Cirrhilabrus_laboutei",80.188679245283,76.7295597484277,80.188679245283
"1795","Cirrhilabrus_lanceolatus",59.6463022508039,55.7877813504823,64.1479099678457
"1796","Cirrhilabrus_lineatus",82.9411764705882,79.7058823529412,76.7647058823529
"1797","Cirrhilabrus_marjorie",83.739837398374,82.1138211382114,85.3658536585366
"1798","Cirrhilabrus_punctatus",68.3417085427136,65.7453936348409,68.4254606365159
"1799","Cirrhilabrus_pylei",64.4322845417237,57.8659370725034,65.6634746922025
"1800","Cirrhilabrus_roseafascia",80.7424593967517,80.5104408352668,80.7424593967517
"1801","Cirrhilabrus_rubrimarginatus",67.5925925925926,63.3838383838384,67.003367003367
"1802","Cirrhilabrus_scottorum",79.0284360189574,78.436018957346,79.1469194312796
"1803","Cirrhilabrus_squirei",90.3614457831325,86.7469879518072,84.3373493975904
"1804","Cirrhilabrus_temminckii",58.8699080157687,56.3731931668857,62.4178712220762
"1805","Cirrhimuraena_playfairii",69.0737833594976,66.0910518053375,69.1522762951334
"1806","Cirrhipathes_spiralis",70.016939582157,65.7820440429136,69.3958215697346
"1807","Cirrhitichthys_aprinus",63.2675438596491,60.9649122807018,65.8991228070175
"1808","Cirrhitichthys_falco",67.0951156812339,62.8106255355613,65.7240788346187
